ItemID	Title	Authors	Year
3726	T. E. Lawrence in Arabia and After	Liddell Hart, Basil Henry	1934
3727	Memoirs of the Foreign Legion	Magnus, Maurice	1924
3728	The Great God Pan	Machen, Arthur	1894
3729	Beyond the Mexique Bay	Huxley, Aldous	1934
3730	An Experiment with Time	Dunne, J. W. (John William)	1927
3731	The Goodman of Paris (Le Ménagier de Paris)		1928
3732	What Everybody Wants to Know about Money: A Planned Outline of Monetary Problems		1933
3733	Love and Other Stories	Chekhov, Anton Pavlovich	1922
3734	Life in the United States: A Collection of Narratives of Contemporary American Life from First-hand Experience or Observation		1933
3735	Thank Heaven Fasting	Delafield, E. M. (Edmee Elizabeth Monica)	1932
3736	Pull Devil, Pull Baker	Benson, Stella;Toulouse Lautrec de Savine, Nicolas	1933
3737	St. Francis of Assisi	Chesterton, G. K. (Gilbert Keith)	1923
3738	The Secret of Father Brown	Chesterton, G. K. (Gilbert Keith)	1927
3739	Miss Ogilvy Finds Herself	Hall, Radclyffe	1934
3740	Doctor Martino and Other Stories	Faulkner, William	1934
3741	The Innocent Eye	Read, Herbert	1933
3742	Niger: The Life of Mungo Park	Gibbon, Lewis Grassic (James Leslie Mitchell)	1934
3743	Bindle: Some Chapters in the Life of Joseph Bindle	Jenkins, Herbert George	1916
3744	National Geographic		
3745	Mother		
3746	Curzon: The Last Phase, 1919 – 1925, a Study of Post-War Diplomacy	Nicolson, Harold George	1934
3747	The Heart of a Goof	Wodehouse, P. G. (Pelham Grenville)	1926
3748	Pity Is Not Enough	Herbst, Josephine	1933
3749	The State versus Elinor Norton	Rinehart, Mary Roberts	1934
3750	Holy Deadlock	Herbert, A. P. (Alan Patrick)	1934
3751	Flowering Judas and Other Stories	Porter, Katherine Anne	1930
3752	Walter Savage Landor		
3753	Work of Art	Lewis, Sinclair	1934
3754	The Augs: An Exaggeration	Stern, G. B. (Gladys Bronwyn)	1933
3755	Wordsworth	Myers, F. W. H.	
3756	Journals of Dorothy Wordsworth	Wordsworth, Dorothy	1904
3757	Henri Gaudier-Brzeska	Brodzky, Horace	1933
3758	The Man with a Hammer: Verses	Wickham, Anna	1916
3759	The Soldier and the Gentlewoman	Vaughan, Hilda	1932
3760	Ah, Wilderness!	O'Neill, Eugene	1933
3761	Plays	Maugham, William Somerset	
3762	As the Unicorn	Fedden, Robin (Henry Romilly Fedden)	1933
3763	Gaudier-Brzeska: A Memoir	Pound, Ezra	1916
3764	The Barbary Coast: An Informal History of the San Francisco Underworld	Asbury, Herbert	1933
3765	The 12:30 from Croydon	Crofts, Freeman Wills	1934
3766	The Rock	Eliot, T. S. (Thomas Stearns)	1934
3767	A Backward Glance	Wharton, Edith	1934
3768	The Artificial Princess	Firbank, Ronald	1934
3769	Memoirs of the Unemployed		1934
3770	Murder Yet to Come	Myers, Isabel Briggs	1930
3771	Here Today and Gone Tomorrow	Bromfield, Louis	1934
3772	The Ginger Griffin	Bridge, Ann	1934
3773	The Cadaver of Gideon Wyck	Laing, Alexander	1934
3774	Murder in Trinidad: A Case in the Career of Bertram Lynch, P.C.B.	Vandercook, John Womack	1934
3775	Poor Splendid Wings: The Rossettis and Their Circle	Winwar, Frances (Francesca Vinciguerra)	1933
3776	The Portcullis Room	Williams, Valentine	1934
3777	Obelists en Route	King, Charles Daly	1934
3778	An Elizabethan Journal	Harrison, G. B. (George Bagshawe)	1929
3779	Defy the Foul Fiend: Or, the Misadventures of a Heart	Collier, John	1934
3780	Death in the Dovecot (Murder at the Women's City Club)	Patrick, Quentin (Hugh Callingham Weaver)	1934
3781	Goldsmith	Black, William	1878
3782	Twenty Years A-Growing	O'Sullivan, Maurice	1933
3783	Thackeray	Trollope, Anthony	1879
3784	Vienna Diary	Mitchison, Naomi	1934
3785	The Thin Man	Hammett, Dashiell	1934
3786	Trilby	Du Maurier, George	1894
3787	Pelican Walking	Stern, G. B. (Gladys Bronwyn)	1934
3788	The Best Plays of Thomas Middleton	Middleton, Thomas	
3789	The Tales of Jacob	Mann, Thomas	1933
3790	Breakfast in Bed	Thompson, Sylvia	1934
3791	Death of a Porcupine and Other Essays	Lawrence, D. H. (David Herbert)	1925
3792	The Darkening Green	Mackenzie, Compton	1934
3793	Shadow on the Wall	Bailey, H. C. (Henry Christopher)	1934
3794	The Postman Always Rings Twice	Cain, James M.	1934
3795	Slow Death at Geneva	Carter, John Franklin (Diplomat, pseud.)	1934
3796	Modern Greece		
3797	Days in Attica	Bosanquet, Ellen Sophia	1914
3798	Royal Flush: The Story of Minette	Irwin, Margaret	1932
3799	A Richer Dust	Jameson, Storm (Margaret Storm)	1932
3800	D. H. Lawrence: Reminiscences and Correspondence	Brewster, Earl Henry;Brewster, Achsah	1934
3801	Adonis Attis Osiris: Studies in the History of Oriental Religion	Frazier, James George	1907
3802	Egypt Since Cromer	Lloyd, George Ambrose, Baron	1933
3803	The Balliols	Waugh, Alec (Alexander Raban)	1934
3804	The Cottage Murder	Punshon, E. R. (Ernest Robertson)	1931
3805	The Medici	Young, George Frederick	1909
3806	Police at the Funeral	Allingham, Margery	1931
3807	From the Vasty Deep	Lowndes, Marie Belloc	1921
3808	At 33	Le Gallienne, Eva	1934
3809	The Letters of Anton Pavlovitch Tchehov to Olga Leonardovna Knipper	Chekhov, Anton Pavlovich	1925
3810	Blind Men	Shiffrin, A.B.	1925
3811	The Ploughman's Progress	Kaye-Smith, Sheila	1933
3812	Bleak House	Dickens, Charles	1853
3813	The Provincial Lady in America	Delafield, E. M. (Edmee Elizabeth Monica)	1934
3814	This Little World	Young, Francis Brett	1934
3815	The Mystery of Dead Man's Heath	Farjeon, Joseph Jefferson	1934
3816	Lark Ascending	De la Roche, Mazo	1932
3817	The Lonely Lady of Dulwich	Baring, Maurice	1934
3818	Dew on the Grass	Lewis, Eiluned	1934
3819	The Coming Struggle for Power	Strachey, John (Evelyn John St. Loe)	1932
3820	Storm		
3821	The Berlin Diaries		1934
3822	The Life of Oscar Wilde	Sherard, Robert Harborough	1906
3823	The Ante-Room	O'Brien, Kate	1934
3824	Blind Men Crossing a Bridge	Miles, Susan (Ursula Roberts)	1934
3825	The Treatment of Poverty in Cambridgeshire, 1597 – 1834	Hampson, Ethel Mary	1934
3826	National States and National Minorities	Macartney, C.A. (Carlile Aylmer)	1934
3827	Tender Is the Night	Fitzgerald, F. Scott	1934
3828	A Story Anthology, 1931 – 1933		1933
3829	The Reign of Queen Elizabeth	Froude, James Anthony	1911
3830	Reflections on the Death of a Porcupine and Other Essays	Lawrence, D. H. (David Herbert)	1925
3831	Marie Antoinette: The Portrait of an Average Woman	Zweig, Stefan	1932
3832	Experiment in Autobiography: Discoveries and Conclusions of a Very Ordinary Brain (Since 1866)	Wells, H. G. (Herbert George)	1934
3833	Shame the Devil	O'Flaherty, Liam	1934
3834	None So Pretty	Irwin, Margaret	1930
3835	Six Women of the World: Anna Comnena, Bianca Cappello, Christina of Sweden, La Duchesse Du Maine, Mrs. Montagu, Mary Shelley		1930
3836	Goldsworthy Lowes Dickinson	Forster, E. M.	1934
3837	The Crooked Lane	Hart, Frances Noyes	1934
3838	A Pin to See the Peepshow	Jesse, F. Tennyson (Fryniwyd Tennyson)	1934
3839	The Doomington Wanderer	Golding, Louis	1934
3840	Prefaces and Essays	Saintsbury, George	1933
3841	For the Defence; Dr. Thorndyke	Freeman, R. Austin	1934
3842	Death in August		
3843	The Ha-Ha Case	Connington, J. J. (Alfred Walter Stewart)	1934
3844	The Taking of the Gry	Masefield, John	1934
3845	Women Must Work: A Novel	Aldington, Richard	1934
3846	Peckover	Beresford, J. D. (John Davys)	1934
3847	History of Europe in the Nineteenth Century	Croce, Benedetto	1933
3848	Pitch Lake: A Story from Trinidad	Mendes, Alfred Hubert	1934
3849	Letters to the New Island	Yeats, William Butler	1934
3850	Peacemaking 1919	Nicolson, Harold George	1933
3851	Restoration Comedies		1921
3852	My Best Adventure Story: An Anthology of Stories Chosen by Their Own Authors		1934
3853	Lovat Dickson's Magazine		
3854	A Broken Journey	Callaghan, Morley	1932
3855	Alice James: Her Brothers, Her Journal	James, Alice	1934
3856	The End of a Childhood and Other Stories	Richardson, Henry Handel	1934
3857	Erasmus of Rotterdam	Zweig, Stefan	1934
3858	The Dark Island	Sackville-West, Vita	1934
3859	A Hope for Poetry	Day Lewis, C. (Cecil)	1934
3860	Belinda Grove	Ashton, Helen	1932
3861	Jasmine Farm	Arnim, Elizabeth von (Mary Annette Beauchamp)	1934
3862	The Casino Murder Case: A Philo Vance Mystery	Van Dine, S. S. (Willard Huntington Wright)	1934
3863	Famous Plays of 1934		1934
3864	Plays of Elmer Rice: Containing the Adding Machine, Street Scene, See Naples and Die, Counsellor-at-Law	Rice, Elmer (Elmer Leopold Reizenstein)	1933
3865	Vienna	Spender, Stephen	1934
3866	Scarweather	Vulliamy, Colwyn Edward (Anthony Rolls)	1934
3867	Men without Art	Lewis, Wyndham	1934
3868	The Proud Servant: The Story of Montrose	Irwin, Margaret	1934
3869	Appointment in Samarra	O'Hara, John	1934
3870	Altogether: Being the Collected Stories of W. Somerset Maugham	Maugham, William Somerset	1934
3871	Seven Years Harvest		
3872	The First Men in the Moon	Wells, H. G. (Herbert George)	1901
3873	The Vicar's Experiments	Rolls, Anthony	1932
3874	Dracula	Stoker, Bram	1897
3875	Crimes and Cases of 1933	Wild, Roland	1934
3876	So Red the Rose	Young, Stark	1934
3877	One's Company: A Journey to China	Fleming, Peter	1934
3878	The Story of Doctor Dolittle	Lofting, Hugh	1920
3879	To the Unknown God: Essays towards a Religion	Murry, John Middleton	1924
3880	Portraits	MacCarthy, Desmond	1931
3881	Make It New	Pound, Ezra	1934
3882	Not I, but the Wind	Lawrence, Frieda	1934
3883	Heaven's My Destination	Wilder, Thornton	1934
3884	Seven Poor Men of Sydney	Stead, Christina	1934
3885	The Macedonian	Butts, Mary	1933
3886	Unfinished Cathedral	Stribling, Thomas Sigismund	1934
3887	A Short Life of Shakespeare	Chambers, E. K. (Edmund Kerchever)	1933
3888	Hornets' Nest	Ashton, Helen	1934
3889	February Hill	Lincoln, Victoria	1934
3890	Essay on Bacon		1915
3891	The Essays or Counsels, Civil and Moral, of Francis Bacon	Bacon, Francis	1890
3892	Joseph Kerkhoven's Third Existence	Wassermann, Jakob	1934
3893	The Deerslayer	Cooper, James Fenimore	1841
3894	Herrick's Poetical Works	Herrick, Robert	
3895	Four Plays for Dancers	Yeats, William Butler	1921
3896	Roads of Destiny	Henry, O. (William Sydney Porter)	1909
3897	Sinister Alibi	Wallace, Carlton	1934
3898	This Was Ivor Trent	Oldfield, Claude Houghton	1935
3899	The Banquet	Mottram, R. H. (Ralph Hale)	1934
3900	The History of Early English Literature	Brooke, Stopford Augustus	1892
3901	I Went to Pit College	Gilfillan, Lauren	1934
3902	Poor Richard's Almanac	Franklin, Benjamin	
3903	Autobiographies	Yeats, William Butler	1926
3904	Katherine Mansfield		
3905	Modern Fiction	Brewster, Dorothy	1934
3906	Negro Americans, What Now?	Johnson, James Weldon	1934
3907	Lord Bacon: An Essay	Macaulay, Thomas Babington	1886
3908	Nazi Germany Explained	Bartlett, Vernon	1933
3909	Why Didn't They Ask Evans?	Christie, Agatha	1934
3910	The Life of Emerson	Brooks, Van Wyck	1932
3911	The Guests Arrive	Roberts, Cecil (Cecil Edric Mornington)	1934
3912	The Letters of Gerard Manley Hopkins to Robert Bridges and The Correspondence of Gerard Manley Hopkins to Richard Watson Dixon	Hopkins, Gerard Manley	1935
3913	Plays		
3914	Peter Pan: The Story of Peter and Wendy	Barrie, J. M. (James Matthew)	1911
3915	Francis I		
3916	The Little Nugget	Wodehouse, P. G. (Pelham Grenville)	1913
3917	The Letters of Henry Adams	Adams, Henry	1930
3918	Saturday Review of Literature		
3919	Enslaved and Other Poems	Masefield, John	1920
3920	Over the Footlights and Other Fancies	Leacock, Stephen	1923
3921	My Next Bride	Boyle, Kay	1935
3922	Cavalleria Rusticana and Other Stories	Verga, Giovanni	1928
3923	Anglo-Saxon Poetry		1926
3924	Streets in the Moon	MacLeish, Archibald	1926
3925	So You're Going to Paris!	Laughlin, Clara E.	1934
3926	Anglo-Saxon Dictionary		
3927	Aspects of Modern Poetry	Sitwell, Edith	1934
3928	The Perfect Alibi	Milne, A.A. (Alan Alexander)	1928
3929	The Fat of the Cat and Other Stories	Keller, Gottfried;Untermeyer, Louis	1925
3930	Old Court Life in France	Elliot, Frances Minto	1873
3931	More Pricks Than Kicks	Beckett, Samuel	1934
3932	Dusk at the Grove	Rogers, Samuel	1934
3933	Flying Trapeze		
3934	A Nineteenth-Century Childhood	MacCarthy, Mary	1924
3935	While Rome Burns	Woollcott, Alexander	1934
3936	Memory of Love	Breuer, Bessie	1935
3937	Modern Prose Style	Dobrée, Bonamy	1934
3938	Pot-Boilers	Bell, Clive	1918
3939	Shorter Novels: Eighteenth Century		1930
3940	The Furys	Hanley, James	1935
3941	From Bed to Worse	Benchley, Robert	1934
3942	The Forty Days of Musa Dagh	Werfel, Franz (Franz Viktor)	1934
3943	The Fairy of Old Spain, and Other Important People	Stawell, Maud Margaret Key	1912
3944	Three Men Die	Millin, Sarah Gertrude	1934
3945	South to Cadiz	Tomlinson, H. M. (Henry Major)	1934
3946	The Roman Hat Mystery	Queen, Ellery (Frederic Dannay and Manfred B. Lee)	1929
3947	Lamb in His Bosom	Miller, Caroline	1933
3948	Mental Healers: Franz Anton Mesmer, Mary Baker Eddy, Sigmund Freud	Zweig, Stefan	1932
3949	Complete Prose Works	Whitman, Walt	1892
3950	Fontaine		
3951	Testimony against Gertrude Stein		1935
3952	Mr. Weston's Good Wine	Powys, Theodore Francis	1927
3953	Ash Wednesday	Eliot, T. S. (Thomas Stearns)	1930
3954	The Metaphysical Poets: Donne, Herbert, Vaughan, Traherne	Leishman, James Blair	1934
3955	Artists in Uniform: A Study of Literature and Bureaucratism	Eastman, Max	1934
3956	L'Affaire Jones	Bernstein, Hillel	1933
3957	Sartor Resartus	Carlyle, Thomas	1836
3958	Aleck Maury, Sportsman	Gordon, Caroline	1934
3959	Tobacco Road	Caldwell, Erskine Preston	1932
3960	Between Two Worlds: An Autobiography	Murry, John Middleton	1935
3961	Shining and Free	Stern, G. B. (Gladys Bronwyn)	1935
3962	Dream Days	Grahame, Kenneth	1898
3963	The Shropshire of Mary Webb	Chappell, W. Reid	1930
3964	Mr. Pinkerton Finds a Body	Frome, David	1935
3965	The Art of the Novel: Critical Prefaces	James, Henry	1934
3966	Mosses from an Old Manse	Hawthorne, Nathaniel	1846
3967	Vale	Inge, William Ralph	1934
3968	A Wanderer in Rome	Lucas, E. V. (Edward Verrall)	1926
3969	The Harsh Voice: Four Short Novels	West, Rebecca	1935
3970	Book of Catherine Wells	Wells, Catherine	1928
3971	A House Divided	Jameson, E. M. (Elaine Mary)	1905
3972	The Alhambra	Irving, Washington	1832
3973	Twice-Told Tales	Hawthorne, Nathaniel	1837
3974	In All Countries	Dos Passos, John	1934
3975	Jonah's Gourd Vine	Hurston, Zora Neale	1934
3976	A Nest of Simple Folk	O'Faoláin, Sean	1933
3977	The Restoration Theatre	Summers, Montague	1934
3978	Further Extracts from the Notebooks of Samuel Butler	Butler, Samuel	1934
3979	Monk		
3980	The Left Leg	Powys, Theodore Francis	1923
3981	Eleven New Cantos: XXXI – XLI	Pound, Ezra	1934
3982	Ripeness Is All	Linklater, Eric	1935
3983	Pylon	Faulkner, William	1935
3984	Right Ho, Jeeves	Wodehouse, P. G. (Pelham Grenville)	1934
3985	Slang		
3986	The "Week-end" Calendar		1932
3987	The Happy Prince and Other Tales	Wilde, Oscar	1888
3988	Scottish and Irish Diaries from the Sixteenth to the Nineteenth Century		1927
3989	The Way of the Scarlet Pimpernel	Orczy, Baroness	1933
3990	The Animal Story Book		1896
3991	Of Time and the River: A Legend of Man's Hunger in His Youth	Wolfe, Thomas	1935
3992	Lectures in America	Stein, Gertrude	1935
3993	Creative Evolution	Bergson, Henri	1911
3994	Too True to Be Good	Shaw, George Bernard	1931
3995	The Best Short Stories 1934: English and American		1934
3996	The Scandal of Father Brown	Chesterton, G. K. (Gilbert Keith)	1935
3997	A Chatto and Windus Miscellany, 1928		1928
3998	Poems	Moore, Marianne	1921
3999	The Darling and Other Stories	Chekhov, Anton Pavlovich	1916
4000	Ten Contemporaries: Notes Toward Their Definitive Bibliography (Second Series)	Gawsworth, John	1933
4001	Twenty-Four Hours	Bromfield, Louis	1930
4002	Hieroglyphics	Machen, Arthur	1926
4003	The Holy Mountain	Hamsa, Bhagwãn Shri	1934
4004	Bergson	Solomon, Joseph	1912
4005	Poison in the Parish	Kennedy, Milward	1935
4006	Talks with Mussolini	Ludwig, Emil	1933
4007	Captain Patch	Powys, Theodore Francis	1935
4008	Try the Sky	Stuart, Francis	1933
4009	The Daring Young Man on the Flying Trapeze	Saroyan, William	1934
4010	The Spanish Cape Mystery	Queen, Ellery (Frederic Dannay and Manfred B. Lee)	1935
4011	An Introduction to Modern Philosophy	Joad, C. E. M. (Cyril Edwin Mitchinson)	1925
4012	The Destructive Element: A Study of Modern Writers and Beliefs	Spender, Stephen	1935
4013	We Have Been Warned	Mitchison, Naomi	1935
4014	The World as I See It	Einstein, Albert	1934
4015	Constance Markievicz: Or, the Average Revolutionary	O'Faoláin, Sean	1934
4016	It's a Battlefield	Greene, Graham	1934
4017	In Search of History	Sheean, Vincent	1935
4018	The Georgian Literary Scene	Swinnerton, Frank	1934
4019	Tales of Three Hemispheres	Dunsany, Lord	1919
4020	The Clew of the Forgotten Murder	Kendrake, Carleton	1934
4021	Criticism	MacCarthy, Desmond	1932
4022	Jake	Royde-Smith, Naomi Gwladys	1935
4023	ABC of Reading	Pound, Ezra	1934
4024	Messer Marco Polo	Byrne, Donn	1921
4025	The Corpse in the Green Pyjamas	Walling, R. A. J. (Robert Alfred John)	1935
4026	Cross Roads in Ireland	Colum, Padraic	1930
4027	The Body in the Turl	Frome, David	
4028	Anglo-Saxon Reader		
4029	Love in Winter	Jameson, Storm (Margaret Storm)	1935
4030	Death in the Stocks	Heyer, Georgette	1935
4031	Amid the Forests of Normandy	Herriot, Édouard	1926
4032	A Woman of No Importance	Wilde, Oscar	1894
4033	Enbury Heath	Gibbons, Stella	1935
4034	D. H. Lawrence: A Personal Record by E. T.	Chambers, Jessie	1935
4035	The Dog Beneath the Skin	Auden, W. H. (Wystan Hugh);Isherwood, Christopher	1935
4036	Fr. I		
4037	The White Priory Murders	Carr, John Dickson (Carter Dickson, pseud.)	1934
4038	Forsytes, Pendyces and Others (The Forsyte Saga)	Galsworthy, John	1935
4039	Crook's Castle	Dilnot, George	1934
4040	Dramatic Opinions and Essays by George Bernard Shaw	Shaw, George Bernard	1906
4041	The Monk and the Hangman's Daughter	Bierce, Ambrose Gwinnett	1891
4042	My Old World	Dimnet, Ernrest	1935
4043	Don Fernando	Maugham, William Somerset	1935
4044	In the Midst of Life	Bierce, Ambrose Gwinnett	1891
4045	Come and Get It	Ferber, Edna	1935
4046	The Life of Francis Thompson	Meynell, Everard	1913
4047	The Seventh Age: Or, Saint Saturnin	Schlumberger, Jean	1933
4048	Bacon	Williams, Charles	1933
4049	History of England	Trevelyan, George Macaulay	1926
4050	Masks Off at Midnight	Williams, Valentine	1934
4051	English Novel		
4052	The Art of Happiness	Powys, John Cowper	1935
4053	The Curtain Rises	Vaughan, Hilda	1935
4054	North Italian Painters of the Renaissance	Berenson, Bernard	1907
4055	Follow the Furies	Chilton, Eleanor Carroll	1935
4056	A Soldier and a Gentleman	Cobban, J. Maclaren (James Maclaren)	1891
4057	Anthology of Modern English Poetry		1931
4058	The Stars Look Down	Cronin, A. J. (Archibald Joseph)	1935
4059	The Mystery of Edwin Drood	Dickens, Charles	1870
4060	Twentieth Century Anthology		
